size,clauses,kappa,time_encoding,time_iteration,tot_time,memory (MB),formula
5,8,1,0.027123451232910156,0.02046060562133789,0.04758405685424805,0.6364107131958008,[(x_1 v x_4 v x_2) ^ (-x_1 v -x_2) ^ (x_1 v -x_2 v -x_3) ^ (x_0 v -x_4 v -x_2) ^ (-x_0 v -x_2 v -x_3) ^ (-x_1 v -x_4 v -x_3) ^ (x_3 v x_4) ^ (x_0 v -x_2 v x_3)]
5,11,6,0.22173428535461426,110.83829832077026,111.06003260612488,4.898046493530273,[(x_1 v x_2 v -x_0) ^ (x_0 v -x_4 v x_2) ^ (x_0 v -x_1) ^ (x_0 v x_1 v -x_4) ^ (x_0 v -x_3) ^ (x_3 v -x_1 v x_4) ^ (x_0 v -x_2 v -x_3) ^ (-x_1 v x_2) ^ (x_0 v x_1 v x_2) ^ (x_0 v -x_4 v -x_3) ^ (-x_2 v -x_3)]
5,6,1,0.020172119140625,0.005784273147583008,0.025956392288208008,0.42121315002441406,[(x_1 v x_4 v x_2) ^ (x_2 v -x_3) ^ (x_0 v x_4 v x_2) ^ (-x_4 v -x_2) ^ (x_1 v x_2) ^ (-x_1 v x_4 v x_2)]
5,6,6,0.15296292304992676,4.056673765182495,4.209636688232422,3.3578977584838867,[(x_0 v -x_4 v -x_2) ^ (x_0 v x_2) ^ (x_0 v x_2 v -x_3) ^ (x_0 v -x_4 v x_2) ^ (-x_1 v -x_2 v x_3) ^ (x_0 v -x_2 v x_3)]
5,8,1,0.03167915344238281,0.026102304458618164,0.05778145790100098,0.7262277603149414,[(x_1 v x_4 v x_2) ^ (x_3 v -x_0) ^ (x_3 v x_1 v x_0) ^ (-x_1 v x_4 v -x_3) ^ (-x_2 v -x_3 v x_4) ^ (-x_1 v x_0 v -x_3) ^ (-x_4 v -x_3) ^ (x_0 v -x_1 v x_3)]
5,5,6,0.10341906547546387,0.0669853687286377,0.17040443420410156,2.0959701538085938,[(-x_2 v -x_0) ^ (x_0 v x_1 v -x_4) ^ (x_3 v x_2) ^ (-x_4 v x_2 v -x_3) ^ (-x_1 v -x_4 v x_2)]
5,11,1,0.03578829765319824,0.35550618171691895,0.3912944793701172,0.8124332427978516,[(-x_0 v -x_3) ^ (-x_1 v -x_3 v -x_0) ^ (-x_1 v -x_4 v -x_2) ^ (x_3 v x_1) ^ (-x_1 v x_2) ^ (-x_0 v -x_2 v -x_3) ^ (-x_1 v x_4 v x_2) ^ (-x_1 v x_2 v -x_0) ^ (x_0 v x_2 v -x_3) ^ (x_0 v x_4 v x_3) ^ (x_3 v -x_4 v x_0)]
5,5,6,0.07360482215881348,0.6969764232635498,0.7705812454223633,1.4930191040039062,[(x_2 v -x_0) ^ (x_0 v -x_4 v x_3) ^ (x_0 v -x_3) ^ (x_0 v -x_1 v -x_2) ^ (-x_3 v -x_0)]
5,12,1,0.0351865291595459,0.036620378494262695,0.0718069076538086,0.8319158554077148,[(-x_1 v x_4) ^ (x_0 v -x_4 v x_2) ^ (-x_4 v -x_0) ^ (-x_1 v -x_4 v -x_2) ^ (-x_1 v -x_2 v x_4) ^ (-x_1 v -x_4) ^ (x_3 v x_1) ^ (x_0 v -x_1 v -x_2) ^ (-x_2 v x_4 v -x_0) ^ (x_0 v x_1) ^ (x_3 v x_1 v x_4) ^ (x_3 v x_1 v -x_0)]
5,10,6,0.17675566673278809,30.43989896774292,30.616654634475708,3.589837074279785,[(x_1 v x_4 v x_2) ^ (-x_0 v -x_3) ^ (-x_4 v -x_0) ^ (x_0 v -x_4 v -x_2) ^ (x_3 v x_1) ^ (x_1 v x_2) ^ (-x_1 v -x_4 v x_2) ^ (-x_4 v x_2) ^ (x_3 v -x_1 v -x_4) ^ (x_0 v x_1 v -x_2)]
5,12,1,0.04115152359008789,0.040247201919555664,0.08139872550964355,1.007889747619629,[(x_3 v x_4 v -x_0) ^ (-x_1 v x_2 v -x_3) ^ (-x_4 v x_2 v -x_0) ^ (x_1 v -x_3) ^ (-x_1 v -x_2 v x_0) ^ (x_3 v -x_4) ^ (-x_0 v -x_2 v x_4) ^ (-x_1 v -x_4 v -x_3) ^ (x_1 v -x_0) ^ (x_3 v -x_4 v -x_2) ^ (x_0 v x_1 v -x_2) ^ (x_1 v x_4 v -x_3)]
5,10,6,0.23309564590454102,inf,inf,5.074026107788086,[(-x_0 v -x_3) ^ (x_1 v -x_4 v -x_2) ^ (-x_1 v x_2 v x_0) ^ (-x_1 v x_4 v -x_3) ^ (x_1 v -x_4 v x_2) ^ (-x_1 v x_2 v -x_0) ^ (x_4 v x_2 v -x_0) ^ (-x_4 v -x_2 v -x_3) ^ (x_4 v x_2) ^ (x_0 v x_1 v -x_2)]
5,6,1,0.02649855613708496,0.025743961334228516,0.05224251747131348,0.6090269088745117,[(x_1 v -x_2 v -x_3) ^ (-x_1 v x_2 v x_0) ^ (x_0 v x_2) ^ (x_0 v x_2 v -x_3) ^ (x_0 v -x_2 v x_3) ^ (x_0 v x_1 v x_4)]
5,14,6,0.42147254943847656,inf,inf,7.215099334716797,[(x_1 v -x_4 v -x_0) ^ (-x_1 v x_3 v -x_0) ^ (x_1 v x_2 v -x_0) ^ (x_3 v -x_4 v x_0) ^ (x_0 v x_4 v x_2) ^ (x_0 v -x_4 v x_3) ^ (-x_4 v -x_0) ^ (x_0 v -x_3) ^ (-x_4 v -x_2) ^ (x_3 v x_1 v -x_4) ^ (x_1 v -x_4 v -x_3) ^ (-x_4 v -x_2 v -x_3) ^ (-x_0 v x_4 v -x_3) ^ (x_3 v x_4 v -x_0)]
5,6,1,0.019253253936767578,0.0076868534088134766,0.026940107345581055,0.4147777557373047,[(x_1 v -x_3 v -x_0) ^ (x_0 v x_1 v -x_4) ^ (-x_2 v x_4 v -x_0) ^ (x_0 v x_1) ^ (-x_2 v -x_3) ^ (x_1 v x_4)]
5,13,6,0.2915482521057129,inf,inf,6.424097061157227,[(x_1 v -x_4 v -x_0) ^ (x_1 v -x_2 v -x_3) ^ (x_0 v -x_1 v x_4) ^ (x_3 v x_1 v -x_4) ^ (x_3 v x_1) ^ (x_4 v -x_0) ^ (-x_1 v x_4 v -x_3) ^ (x_0 v -x_1 v -x_3) ^ (-x_1 v x_2 v x_3) ^ (-x_1 v x_2 v -x_0) ^ (-x_1 v -x_4 v -x_3) ^ (x_0 v -x_4 v -x_3) ^ (-x_4 v x_2)]
5,7,1,0.022274255752563477,0.05861663818359375,0.08089089393615723,0.5273094177246094,[(x_1 v x_4 v x_2) ^ (-x_1 v x_4) ^ (-x_1 v -x_4 v x_0) ^ (-x_1 v -x_0) ^ (-x_4 v -x_2 v -x_3) ^ (x_0 v -x_2 v x_3) ^ (-x_4 v -x_3 v -x_0)]
5,10,6,0.1978147029876709,68.30262660980225,68.50044131278992,4.475213050842285,[(x_0 v -x_4 v x_3) ^ (x_3 v x_2 v -x_0) ^ (x_0 v -x_1 v -x_2) ^ (x_4 v -x_0) ^ (-x_1 v x_4 v -x_3) ^ (-x_0 v -x_2 v -x_3) ^ (x_0 v x_2) ^ (-x_1 v x_4 v x_0) ^ (x_1 v -x_0) ^ (-x_1 v x_4 v -x_0)]
5,14,1,0.04246091842651367,0.047983407974243164,0.09044432640075684,1.033860206604004,[(x_3 v x_4 v x_2) ^ (-x_1 v -x_3) ^ (-x_1 v x_4) ^ (-x_1 v -x_4 v x_3) ^ (x_1 v -x_2) ^ (-x_1 v x_2 v -x_3) ^ (x_3 v x_1 v -x_4) ^ (-x_4 v -x_2 v -x_0) ^ (x_3 v -x_2 v -x_0) ^ (x_1 v -x_2 v x_4) ^ (-x_0 v x_4 v -x_3) ^ (-x_4 v x_2) ^ (x_4 v -x_3) ^ (-x_1 v x_4 v -x_0)]
5,11,6,0.2337629795074463,0.2426919937133789,0.4764549732208252,5.449021339416504,[(-x_4 v x_2) ^ (-x_1 v x_2 v -x_3) ^ (x_2 v -x_3 v -x_0) ^ (x_3 v -x_2 v -x_0) ^ (x_0 v x_2) ^ (-x_0 v -x_2 v -x_3) ^ (x_0 v x_2 v -x_3) ^ (-x_1 v -x_4 v -x_3) ^ (x_3 v x_1 v x_4) ^ (-x_1 v -x_2 v x_3) ^ (x_1 v x_4 v -x_3)]
5,8,1,0.02433156967163086,0.019373655319213867,0.04370522499084473,0.5835065841674805,[(x_4 v x_2) ^ (x_3 v x_4 v x_0) ^ (-x_4 v -x_2 v -x_0) ^ (x_3 v x_2) ^ (-x_4 v x_2 v -x_3) ^ (x_1 v -x_4 v x_2) ^ (x_4 v -x_3) ^ (x_0 v x_1 v -x_3)]
5,11,6,0.2143259048461914,0.3204970359802246,0.534822940826416,4.862927436828613,[(x_1 v -x_4 v -x_0) ^ (x_1 v x_4 v x_2) ^ (x_0 v x_4 v -x_3) ^ (x_3 v x_2 v -x_0) ^ (-x_4 v -x_0) ^ (x_0 v -x_3) ^ (-x_4 v -x_2) ^ (x_4 v -x_0) ^ (x_0 v x_1 v x_2) ^ (-x_1 v x_4 v x_2) ^ (x_3 v -x_2 v -x_0)]
5,5,1,0.017240524291992188,0.006520748138427734,0.023761272430419922,0.4108543395996094,[(x_0 v -x_2 v x_4) ^ (x_1 v x_2) ^ (x_0 v -x_4 v x_2) ^ (x_3 v x_1 v x_2) ^ (-x_3 v -x_0)]
5,9,6,0.1406714916229248,23.325429677963257,23.46610116958618,2.941981315612793,[(-x_2 v -x_0) ^ (x_2 v -x_0) ^ (x_3 v -x_2 v x_0) ^ (x_3 v -x_1 v -x_0) ^ (x_3 v -x_4) ^ (x_3 v x_2) ^ (x_0 v -x_4 v -x_3) ^ (x_0 v -x_2 v x_3) ^ (x_1 v x_4)]
5,5,1,0.011760950088500977,0.00498652458190918,0.016747474670410156,0.31461620330810547,[(x_2 v -x_3) ^ (-x_4 v -x_0) ^ (x_0 v x_1 v x_2) ^ (x_3 v x_1 v x_4) ^ (x_1 v x_4)]
5,5,6,0.11919355392456055,24.62926936149597,24.748462915420532,2.6792736053466797,[(x_3 v -x_1) ^ (-x_1 v -x_2 v x_0) ^ (x_3 v x_1 v -x_4) ^ (x_4 v x_2 v -x_0) ^ (-x_1 v x_4 v -x_0)]
5,11,1,0.04049396514892578,0.012212038040161133,0.052706003189086914,0.9716901779174805,[(x_1 v -x_4 v -x_0) ^ (-x_1 v x_4) ^ (x_3 v x_2 v -x_0) ^ (x_0 v x_1 v -x_4) ^ (-x_1 v x_4 v -x_3) ^ (x_0 v x_2) ^ (x_0 v x_1 v x_2) ^ (-x_1 v x_4 v x_2) ^ (x_1 v -x_0) ^ (x_3 v x_1 v x_4) ^ (x_3 v x_4 v -x_0)]
5,11,6,0.2532782554626465,97.12889432907104,97.38217258453369,5.453553199768066,[(x_1 v -x_4 v -x_0) ^ (x_3 v -x_2) ^ (x_0 v -x_2 v -x_3) ^ (x_3 v x_1 v x_0) ^ (x_3 v -x_4 v -x_0) ^ (-x_1 v -x_0 v -x_3) ^ (-x_0 v -x_2 v -x_3) ^ (x_0 v -x_4) ^ (x_0 v -x_2 v x_3) ^ (x_0 v x_1 v -x_2) ^ (-x_1 v x_4 v -x_0)]
5,5,1,0.015874385833740234,0.004175901412963867,0.0200502872467041,0.39372825622558594,[(-x_1 v x_2) ^ (-x_2 v -x_3 v x_4) ^ (x_1 v -x_0) ^ (x_3 v -x_1 v -x_2) ^ (x_3 v -x_1 v -x_4)]
5,5,6,0.1502525806427002,23.53075623512268,23.68100881576538,3.2257213592529297,[(x_1 v -x_2 v -x_3) ^ (x_0 v x_4 v x_2) ^ (x_2 v -x_3 v -x_0) ^ (-x_1 v x_2 v x_0) ^ (-x_1 v x_2 v -x_0)]
5,12,1,0.04287600517272949,0.018496274948120117,0.06137228012084961,1.001765251159668,[(x_1 v -x_4 v -x_0) ^ (x_1 v x_4 v x_2) ^ (-x_2 v -x_0) ^ (-x_1 v x_3 v x_2) ^ (x_3 v x_1 v -x_2) ^ (-x_4 v x_2 v -x_0) ^ (x_3 v x_2 v -x_0) ^ (x_1 v -x_4 v -x_2) ^ (-x_1 v -x_4 v -x_2) ^ (-x_4 v -x_2) ^ (-x_4 v x_2) ^ (x_0 v -x_2 v x_3)]
5,14,6,0.25882744789123535,inf,inf,5.886069297790527,[(x_1 v x_4 v x_2) ^ (-x_1 v -x_2) ^ (-x_1 v -x_4 v x_3) ^ (-x_4 v x_2 v -x_0) ^ (x_1 v -x_3) ^ (x_0 v -x_1) ^ (-x_1 v x_2 v x_0) ^ (-x_1 v -x_4 v -x_2) ^ (x_0 v -x_4 v -x_2) ^ (x_1 v -x_4 v -x_3) ^ (x_1 v x_2) ^ (x_0 v x_1 v x_2) ^ (x_3 v x_1 v x_4) ^ (x_1 v x_4)]
5,14,1,0.0500645637512207,0.2760286331176758,0.3260931968688965,1.1852703094482422,[(-x_2 v -x_0) ^ (x_3 v -x_0) ^ (x_3 v x_1 v -x_2) ^ (-x_1 v x_3 v -x_0) ^ (x_0 v -x_4 v x_3) ^ (-x_1 v -x_2 v x_0) ^ (-x_1 v x_4 v x_2) ^ (x_1 v -x_2 v x_4) ^ (x_0 v x_1) ^ (x_0 v x_1 v -x_2) ^ (x_0 v -x_4 v -x_3) ^ (x_4 v -x_3) ^ (x_0 v -x_2 v x_3) ^ (x_3 v x_4 v -x_0)]
5,13,6,0.28572583198547363,139.93545651435852,140.221182346344,5.803326606750488,[(-x_1 v x_3 v -x_0) ^ (x_3 v -x_2 v x_4) ^ (x_2) ^ (-x_1 v -x_3 v -x_0) ^ (-x_0 v x_4 v -x_3) ^ (x_3 v x_1 v -x_4) ^ (-x_1 v x_2) ^ (x_1 v -x_4 v -x_3) ^ (x_0 v x_2) ^ (x_0 v x_1 v x_3) ^ (x_4 v -x_3 v -x_0) ^ (x_4 v x_2) ^ (x_0 v x_1 v x_4)]
5,12,1,0.04021453857421875,0.31911158561706543,0.3593261241912842,0.9055290222167969,[(-x_1 v -x_3) ^ (x_3 v -x_0) ^ (x_1 v x_2 v -x_0) ^ (x_2 v -x_3) ^ (x_1 v -x_3) ^ (-x_1 v -x_3 v -x_0) ^ (-x_2 v -x_3 v x_4) ^ (-x_1 v x_2 v -x_0) ^ (x_1 v -x_2 v -x_0) ^ (x_4 v -x_3 v -x_0) ^ (-x_1 v -x_4 v x_2) ^ (x_3 v x_2 v x_0)]
5,5,6,0.11852812767028809,19.470781326293945,19.589309453964233,2.696268081665039,[(x_1 v -x_3) ^ (-x_4 v x_2 v -x_3) ^ (x_1 v -x_2 v x_4) ^ (x_3 v -x_1 v x_0) ^ (x_0 v x_1 v -x_2)]
