size,clauses,kappa,time_iteration,memory (MB),formula
11,27,1,0.06538653373718262,0.21404457092285156,[(-x_5 v x_7 v x_8) ^ (x_3 v -x_7 v x_8) ^ (x_9 v -x_10 v x_8) ^ (x_3 v -x_8 v x_0) ^ (-x_4 v -x_10 v -x_8) ^ (-x_4 v -x_2 v x_5) ^ (-x_1 v -x_8 v -x_3) ^ (x_1 v x_8 v -x_0) ^ (-x_1 v -x_4 v x_3) ^ (x_7 v x_2 v -x_0) ^ (x_1 v -x_10 v x_8) ^ (x_0 v x_6 v -x_7) ^ (-x_2 v x_5 v -x_0) ^ (-x_1 v x_5 v -x_6) ^ (-x_6 v -x_5 v x_4) ^ (x_0 v x_1 v -x_7) ^ (-x_1 v -x_9 v x_2) ^ (-x_9 v -x_6 v x_8) ^ (x_1 v -x_0) ^ (x_0 v -x_5 v x_7) ^ (x_8 v x_2 v -x_6) ^ (-x_7 v x_10 v -x_8) ^ (-x_1 v x_3 v x_5) ^ (x_0 v x_9 v -x_10) ^ (x_0 v x_2 v x_8) ^ (x_6 v -x_9 v x_7) ^ (x_6 v x_2 v x_5)]
11,14,46,83.82021021842957,2.172715187072754,[(x_6 v x_9 v -x_3) ^ (-x_4 v -x_2 v -x_8) ^ (x_9 v -x_2 v -x_8) ^ (-x_9 v -x_5) ^ (-x_9 v -x_7 v x_8) ^ (x_5 v -x_3 v -x_6) ^ (x_3 v x_9 v x_10) ^ (-x_1 v -x_9 v x_0) ^ (x_3 v x_10 v x_8) ^ (-x_1 v x_10 v x_2) ^ (x_1 v x_9 v x_4) ^ (x_6 v x_1 v x_7) ^ (-x_5 v x_7 v -x_0) ^ (x_7 v x_5)]
12,33,1,0.0642251968383789,0.20580005645751953,[(x_0 v x_9 v x_5) ^ (x_0 v -x_1 v x_4) ^ (-x_10 v x_5 v -x_6) ^ (-x_9 v -x_5 v -x_3) ^ (x_3 v -x_9 v -x_10) ^ (-x_10 v x_5) ^ (x_9 v -x_7 v -x_11) ^ (x_0 v -x_5 v -x_3) ^ (x_11 v -x_10 v x_4) ^ (x_1 v -x_7 v x_2) ^ (x_3 v x_10 v -x_6) ^ (x_10 v x_7 v x_4) ^ (-x_10 v -x_8) ^ (x_3 v -x_9 v x_5) ^ (x_6 v x_9 v -x_3) ^ (x_6 v -x_10 v -x_8) ^ (x_11 v -x_7 v -x_2) ^ (x_0 v -x_1) ^ (-x_1 v x_7 v -x_8) ^ (-x_1 v -x_4 v -x_2) ^ (x_3 v -x_2 v x_8) ^ (-x_9 v x_10 v -x_3) ^ (x_1 v x_5 v -x_11) ^ (x_0 v x_1) ^ (-x_1 v -x_7 v -x_3) ^ (x_11 v x_5) ^ (-x_9 v x_7 v -x_11) ^ (x_10 v x_7) ^ (x_4 v x_5 v -x_0) ^ (x_6 v -x_9 v x_7) ^ (-x_10 v x_2) ^ (x_11 v x_7 v x_4) ^ (x_3 v x_4)]
12,17,64,380.9437301158905,3.5660791397094727,[(-x_0 v x_4 v -x_6) ^ (-x_2 v x_7 v x_8) ^ (-x_5 v x_10 v x_2) ^ (x_0 v -x_9 v x_1) ^ (x_9 v -x_5 v -x_7) ^ (x_11 v -x_5 v x_8) ^ (-x_1 v x_10 v -x_2) ^ (x_3 v x_6 v x_2) ^ (x_6 v -x_8) ^ (-x_0 v x_2 v -x_3) ^ (x_4 v x_2 v -x_8) ^ (-x_1 v -x_5 v x_2) ^ (x_3 v x_10 v x_4) ^ (x_6 v -x_2 v -x_8) ^ (x_9 v x_2 v -x_0) ^ (x_3 v x_7 v -x_6) ^ (x_1 v -x_8)]
13,34,1,0.12269878387451172,0.197540283203125,[(x_3 v x_10) ^ (x_11 v x_8) ^ (x_11 v -x_1) ^ (x_4 v x_2 v -x_8) ^ (x_6 v -x_7) ^ (x_3 v x_9 v -x_4) ^ (-x_11 v x_10 v -x_6) ^ (x_3 v -x_7) ^ (-x_11 v -x_2 v -x_0) ^ (x_11 v -x_4 v -x_8) ^ (-x_7 v -x_5 v -x_11) ^ (-x_6 v -x_5 v x_4) ^ (-x_1 v x_7 v x_11) ^ (x_2 v -x_8 v -x_6) ^ (-x_4 v x_10 v x_5) ^ (-x_8 v -x_11) ^ (x_12 v -x_10 v -x_3) ^ (x_2 v x_7 v x_5) ^ (-x_7 v x_10) ^ (-x_1 v x_7 v x_3) ^ (x_3 v x_2 v -x_0) ^ (-x_1 v -x_8 v x_0) ^ (-x_9 v x_10 v x_8) ^ (-x_12 v x_4 v x_8) ^ (x_3 v -x_5 v -x_2) ^ (-x_4 v -x_5 v x_7) ^ (-x_12 v -x_9 v -x_10) ^ (-x_1 v -x_0 v -x_3) ^ (x_3 v x_4 v x_2) ^ (x_11 v -x_7) ^ (x_6 v -x_8) ^ (x_6 v -x_9 v -x_2) ^ (-x_9 v x_10 v x_5) ^ (-x_9 v x_2 v -x_11)]
13,38,91,inf,11.075234413146973,[(x_0 v -x_4 v -x_5) ^ (x_10 v x_6 v -x_2) ^ (x_11 v x_12 v x_7) ^ (x_6 v x_2 v -x_11) ^ (x_10 v x_7 v -x_8) ^ (x_3 v x_9 v -x_4) ^ (-x_1 v -x_7 v x_2) ^ (x_11 v x_6 v -x_9) ^ (x_6 v x_12 v -x_10) ^ (-x_0 v -x_9 v -x_3) ^ (-x_3 v -x_8 v -x_6) ^ (x_3 v x_12 v x_5) ^ (-x_5 v x_10 v x_7) ^ (-x_4 v -x_2 v -x_3) ^ (x_11 v -x_9 v x_8) ^ (x_1 v x_5 v -x_3) ^ (-x_12 v -x_7 v -x_5) ^ (x_0 v x_6 v x_9) ^ (x_0 v x_12 v x_10) ^ (x_6 v -x_2 v x_8) ^ (x_6 v x_7 v -x_8) ^ (-x_10 v x_2 v -x_6) ^ (x_7 v -x_6) ^ (x_0 v -x_9 v -x_8) ^ (x_12 v x_8) ^ (x_9 v x_10 v x_7) ^ (-x_6 v x_2 v -x_0) ^ (-x_1 v -x_4 v x_11) ^ (-x_2 v x_7 v -x_3) ^ (-x_11 v x_7 v x_4) ^ (x_2 v x_5 v -x_3) ^ (-x_0 v -x_7 v -x_6) ^ (x_1 v x_7) ^ (x_3 v x_6 v -x_10) ^ (-x_1 v x_2 v -x_6) ^ (x_10 v x_4) ^ (x_11 v x_7 v x_4) ^ (x_0 v -x_4 v -x_3)]
5,14,1,0.07049036026000977,1.0578022003173828,[(x_4 v x_2 v -x_3) ^ (-x_1 v x_4) ^ (x_3 v -x_4 v x_2) ^ (-x_2 v x_4 v -x_3) ^ (-x_0 v -x_2 v x_4) ^ (x_3 v x_1) ^ (x_0 v -x_1 v -x_3) ^ (x_3 v x_2) ^ (-x_2 v -x_3 v -x_0) ^ (x_0 v x_2 v -x_3) ^ (x_1 v -x_2 v -x_0) ^ (x_0 v -x_4 v x_2) ^ (x_0 v -x_1 v -x_4) ^ (-x_1 v x_4 v -x_0)]
5,7,6,0.054995059967041016,0.2568073272705078,[(x_1 v x_4) ^ (x_3 v -x_1 v -x_0) ^ (x_0 v -x_4 v -x_3) ^ (-x_1 v -x_4 v x_2) ^ (-x_3 v -x_0) ^ (x_3 v x_2 v x_0) ^ (x_0 v -x_1 v x_2)]
6,14,1,0.04178500175476074,0.1464681625366211,[(x_1 v x_4 v x_2) ^ (-x_0 v -x_3) ^ (x_0 v -x_4 v -x_5) ^ (x_1 v -x_5 v x_4) ^ (x_1) ^ (-x_1 v -x_3 v -x_0) ^ (x_1 v -x_5 v -x_3) ^ (-x_5 v x_2 v x_4) ^ (-x_1 v x_4 v x_2) ^ (-x_4 v x_5) ^ (x_1 v -x_2 v x_4) ^ (-x_1 v -x_2 v x_5) ^ (x_4 v -x_3) ^ (-x_4 v x_5 v -x_0)]
6,18,8,0.1031043529510498,0.594268798828125,[(-x_2 v -x_5 v x_4) ^ (-x_1 v x_2 v x_5) ^ (x_3 v x_4 v x_2) ^ (x_1 v x_2 v -x_0) ^ (x_3 v x_1 v -x_2) ^ (-x_1 v x_4 v x_5) ^ (x_1 v -x_4 v x_5) ^ (x_5 v -x_0) ^ (-x_0 v x_1 v -x_3) ^ (-x_2 v -x_4 v -x_5) ^ (x_1 v x_5 v -x_0) ^ (-x_1 v x_3) ^ (x_0 v -x_5 v x_2) ^ (x_1 v -x_2 v -x_0) ^ (x_3 v -x_2 v -x_0) ^ (-x_3) ^ (x_1 v x_4) ^ (-x_0 v -x_4 v -x_3)]
7,11,1,0.04322028160095215,0.14168834686279297,[(x_0 v x_6 v x_1) ^ (x_0 v x_6) ^ (x_3 v -x_1 v x_5) ^ (x_5 v -x_0) ^ (x_3 v x_6 v x_0) ^ (x_3 v x_5 v -x_0) ^ (x_0 v x_1 v x_4) ^ (x_6 v -x_4) ^ (-x_0 v x_2 v -x_6) ^ (x_3 v -x_4 v x_5) ^ (-x_1 v x_3 v x_5)]
7,8,12,0.07573747634887695,0.3879566192626953,[(-x_1 v -x_4 v -x_5) ^ (x_0 v -x_4 v -x_5) ^ (-x_1 v x_5 v -x_0) ^ (-x_1 v -x_6 v x_0) ^ (-x_1 v x_4 v x_2) ^ (x_3 v x_6) ^ (x_6 v -x_3) ^ (x_3 v x_4 v -x_0)]
8,17,1,0.04084134101867676,0.17064571380615234,[(x_1 v -x_4 v -x_0) ^ (x_1 v x_2 v x_5) ^ (-x_1 v -x_4 v x_3) ^ (-x_1 v -x_7 v -x_5) ^ (x_6 v -x_5 v -x_3) ^ (x_6 v -x_5 v x_2) ^ (x_6 v x_7 v x_5) ^ (-x_5 v x_2 v -x_6) ^ (x_3 v -x_4 v -x_6) ^ (-x_4 v -x_5 v -x_6) ^ (x_0 v x_1 v -x_6) ^ (x_6 v x_2 v -x_0) ^ (x_6 v -x_2 v x_4) ^ (x_0 v -x_5 v x_3) ^ (-x_2 v x_7 v -x_0) ^ (-x_7 v -x_3) ^ (x_1 v x_5 v -x_0)]
8,15,16,0.21956324577331543,0.9585943222045898,[(-x_0 v x_4 v -x_6) ^ (x_0 v -x_6 v -x_3) ^ (x_7 v x_5 v -x_0) ^ (x_3 v x_1 v -x_4) ^ (x_0 v -x_4 v -x_2) ^ (-x_1 v -x_5) ^ (-x_4 v x_2 v -x_7) ^ (-x_1 v -x_4 v x_5) ^ (x_3 v -x_7 v x_5) ^ (x_0 v x_5 v -x_3) ^ (-x_1 v -x_0) ^ (x_3 v x_6) ^ (x_3 v x_6 v -x_0) ^ (x_2 v x_5 v -x_0) ^ (x_6 v x_1 v -x_3)]
9,12,1,0.04378843307495117,0.1436319351196289,[(x_6 v -x_4 v -x_2) ^ (-x_4 v -x_6 v x_8) ^ (-x_1 v -x_4 v -x_2) ^ (x_6 v -x_8 v -x_0) ^ (x_0 v x_5 v -x_3) ^ (x_0 v x_1 v x_2) ^ (x_4 v x_5 v -x_8) ^ (-x_1 v x_4 v x_0) ^ (-x_1 v x_8 v -x_3) ^ (x_1 v -x_4 v x_7) ^ (-x_7 v -x_8) ^ (-x_2 v -x_8 v -x_0)]
9,23,23,0.4935460090637207,1.589935302734375,[(-x_0 v -x_3) ^ (-x_2 v -x_5 v -x_3) ^ (-x_4 v -x_5) ^ (x_2 v -x_3 v -x_6) ^ (x_8 v -x_2 v -x_6) ^ (-x_1 v -x_5 v -x_3) ^ (x_3 v x_1 v -x_8) ^ (x_0 v -x_7 v -x_3) ^ (x_0 v x_4 v -x_2) ^ (x_2 v -x_8 v -x_0) ^ (x_6 v -x_3) ^ (-x_4 v -x_5 v x_8) ^ (x_1 v x_4) ^ (x_0 v x_1 v -x_4) ^ (x_6 v x_4 v x_2) ^ (x_7 v -x_6) ^ (x_8 v -x_3 v -x_0) ^ (-x_7 v -x_8 v -x_3) ^ (x_1 v -x_7) ^ (-x_1 v -x_5 v -x_8) ^ (-x_4 v x_2 v -x_0) ^ (-x_1 v x_6 v x_4) ^ (x_0 v x_2 v x_8)]
10,19,1,0.04616975784301758,0.16851425170898438,[(x_0 v -x_4 v x_5) ^ (-x_5 v -x_2 v -x_8) ^ (-x_1 v -x_7 v x_2) ^ (x_3 v -x_7) ^ (x_9 v -x_5 v -x_3) ^ (x_3 v x_6 v -x_4) ^ (x_7 v x_4 v -x_3) ^ (x_6 v -x_2 v x_7) ^ (x_2 v -x_8 v -x_6) ^ (x_6 v -x_9 v x_8) ^ (-x_2 v x_5 v x_7) ^ (-x_9 v -x_7 v -x_3) ^ (x_3 v x_1 v -x_0) ^ (-x_1 v -x_4 v x_9) ^ (-x_4 v x_9 v -x_2) ^ (-x_1 v x_3 v -x_0) ^ (x_6 v -x_8) ^ (x_3 v -x_9 v x_7) ^ (x_9 v -x_7)]
10,13,32,0.4515879154205322,1.2691764831542969,[(-x_4 v x_9 v -x_8) ^ (x_2 v -x_3) ^ (-x_5 v -x_0) ^ (x_6 v x_1 v -x_0) ^ (x_0 v x_1 v x_8) ^ (-x_1 v x_2 v x_0) ^ (-x_9 v -x_4 v -x_7) ^ (x_1 v x_2 v -x_8) ^ (-x_1 v x_7) ^ (x_6 v -x_2 v -x_8) ^ (x_9 v -x_2 v -x_7) ^ (x_3 v x_1 v -x_0) ^ (x_9 v -x_2)]
11,24,1,0.05451083183288574,0.19507217407226562,[(x_5 v -x_6) ^ (x_9 v x_10 v -x_6) ^ (-x_10 v x_4) ^ (-x_0 v -x_2 v -x_3) ^ (x_10 v x_7 v x_8) ^ (x_3 v -x_9 v -x_8) ^ (x_9 v -x_10 v x_5) ^ (-x_1 v x_9 v x_4) ^ (-x_9 v x_4 v x_8) ^ (x_6 v -x_2 v -x_8) ^ (x_9 v -x_2 v x_4) ^ (-x_1 v -x_9 v -x_4) ^ (x_6 v -x_5 v -x_3) ^ (x_6 v -x_2 v x_8) ^ (x_3 v x_4 v x_8) ^ (x_10 v x_5 v x_7) ^ (-x_4 v -x_3 v -x_0) ^ (-x_9 v x_2 v -x_3) ^ (x_1 v x_5 v x_8) ^ (x_0 v x_9 v -x_10) ^ (x_6 v -x_8) ^ (x_0 v -x_7 v x_10) ^ (x_1 v x_10 v x_7) ^ (-x_1 v -x_2 v x_5)]
11,27,46,479.3171112537384,3.868488311767578,[(-x_9 v x_7 v -x_0) ^ (x_6 v -x_9 v -x_5) ^ (x_3 v -x_6) ^ (-x_0 v -x_4 v -x_6) ^ (x_8 v -x_7 v -x_6) ^ (x_0 v -x_5 v x_8) ^ (x_4 v -x_8) ^ (-x_9 v -x_4 v x_2) ^ (-x_2 v -x_8 v -x_0) ^ (x_0 v -x_10 v -x_3) ^ (-x_9 v x_4 v -x_8) ^ (-x_6 v -x_2 v x_8) ^ (-x_5 v -x_8 v -x_3) ^ (x_1 v x_10 v -x_6) ^ (x_10 v x_7 v -x_6) ^ (x_9 v x_2) ^ (-x_4 v x_10) ^ (x_7 v -x_8 v -x_6) ^ (-x_10 v x_4 v x_8) ^ (x_1 v x_5 v x_8) ^ (-x_1 v x_10 v x_8) ^ (x_0 v -x_3) ^ (x_3 v -x_4 v -x_6) ^ (-x_1 v x_4 v -x_3) ^ (-x_9 v -x_10 v x_2) ^ (x_0 v -x_4 v -x_10) ^ (-x_7 v x_4 v -x_0)]
12,22,1,0.09272909164428711,0.18291854858398438,[(x_5 v -x_11) ^ (x_9 v x_2 v -x_11) ^ (-x_5 v x_10 v x_2) ^ (x_9 v x_4 v x_2) ^ (x_11 v x_6 v -x_8) ^ (x_6 v x_1) ^ (x_0 v x_6 v x_8) ^ (x_9 v -x_7 v -x_11) ^ (x_1 v x_9 v x_2) ^ (x_11 v -x_2 v -x_6) ^ (-x_1 v -x_9 v -x_2) ^ (x_6 v -x_4 v -x_3) ^ (x_10 v x_7 v -x_0) ^ (x_9 v x_2) ^ (x_1 v -x_8 v -x_0) ^ (x_3 v x_4 v x_8) ^ (x_11 v x_9 v x_2) ^ (x_3 v x_1 v -x_7) ^ (x_3 v x_10 v x_2) ^ (-x_7 v x_5 v -x_8) ^ (x_3 v -x_9 v x_7) ^ (x_8 v -x_4 v -x_11)]
12,21,64,407.53211188316345,4.326900482177734,[(x_11 v x_10 v -x_0) ^ (-x_9 v x_7 v -x_0) ^ (-x_5 v x_10 v x_2) ^ (x_3 v x_9 v x_8) ^ (-x_9 v -x_7) ^ (x_1 v x_9 v -x_10) ^ (x_4 v -x_6) ^ (x_3 v -x_10 v x_5) ^ (x_3 v x_2 v x_11) ^ (x_11 v x_6 v x_10) ^ (-x_1 v x_5 v -x_11) ^ (x_11 v -x_7 v x_0) ^ (-x_1 v x_7 v -x_8) ^ (x_3 v -x_10 v -x_7) ^ (x_9 v x_2 v x_5) ^ (x_3 v x_8 v x_0) ^ (-x_1 v x_4) ^ (x_11 v -x_6) ^ (x_1 v x_10 v x_8) ^ (x_1 v -x_10 v -x_6) ^ (x_1 v -x_4 v -x_5)]
13,29,1,0.0987701416015625,0.1937875747680664,[(x_6 v x_9 v x_8) ^ (-x_3 v -x_11) ^ (-x_4 v x_2 v -x_3) ^ (x_0 v -x_7 v -x_8) ^ (-x_9 v -x_4 v x_2) ^ (x_1 v -x_2 v x_7) ^ (x_0 v x_9) ^ (x_1 v x_7 v x_5) ^ (-x_4 v x_10 v -x_0) ^ (-x_12 v -x_7 v x_2) ^ (x_0 v x_6 v -x_7) ^ (x_6 v -x_10 v -x_3) ^ (x_7 v x_2 v -x_8) ^ (x_11 v -x_7 v -x_0) ^ (-x_4 v -x_7 v -x_3) ^ (-x_11 v -x_5 v -x_6) ^ (x_6 v x_10) ^ (-x_4 v x_12 v x_2) ^ (x_9 v x_2) ^ (-x_1 v -x_9 v x_4) ^ (-x_9 v -x_2 v -x_5) ^ (-x_10 v -x_3) ^ (x_6 v -x_12 v -x_10) ^ (-x_9 v -x_4 v x_8) ^ (x_7 v -x_8) ^ (x_7 v -x_3) ^ (x_11 v -x_9 v x_5) ^ (-x_4 v x_2 v x_5) ^ (x_6 v x_8)]
13,19,91,28.931541919708252,4.422903060913086,[(x_11 v -x_7 v x_8) ^ (-x_1 v -x_10 v x_8) ^ (x_12 v -x_8 v -x_3) ^ (-x_12 v x_10 v x_4) ^ (-x_7 v x_2) ^ (-x_4 v -x_2) ^ (-x_0 v -x_9 v -x_6) ^ (-x_4 v -x_7 v -x_11) ^ (x_1 v x_4) ^ (-x_7 v x_4) ^ (x_0 v x_1 v x_7) ^ (-x_9 v -x_7 v -x_6) ^ (x_11 v -x_4) ^ (x_12 v -x_11) ^ (-x_7 v -x_0) ^ (x_10 v -x_8 v -x_3) ^ (-x_12 v -x_4 v x_7) ^ (-x_2 v -x_8) ^ (x_3 v x_7 v x_5)]
14,38,1,0.14357805252075195,1.1245079040527344,[(-x_2 v x_10 v -x_0) ^ (x_1 v -x_10 v -x_0) ^ (-x_7 v x_5 v x_8) ^ (-x_1 v -x_2 v x_7) ^ (-x_9 v -x_7 v -x_11) ^ (x_4 v -x_8 v -x_11) ^ (x_2 v -x_6) ^ (-x_1 v -x_13 v x_5) ^ (-x_4 v -x_13 v -x_0) ^ (x_11 v x_7 v x_0) ^ (x_6 v -x_4 v -x_5) ^ (-x_2 v -x_8 v -x_0) ^ (-x_12 v x_5 v x_8) ^ (x_4 v -x_3 v -x_11) ^ (-x_5 v -x_2) ^ (x_3 v x_6 v -x_4) ^ (x_0 v x_6 v x_7) ^ (-x_11 v -x_6 v x_8) ^ (-x_1 v -x_6 v -x_3) ^ (x_0 v x_4 v -x_8) ^ (x_11 v x_6 v x_10) ^ (-x_1 v -x_9 v x_2) ^ (x_6 v -x_12 v -x_5) ^ (x_3 v -x_12 v x_7) ^ (x_9 v x_12 v -x_2) ^ (x_12 v x_13) ^ (x_0 v x_6 v -x_12) ^ (x_11 v x_9 v x_2) ^ (-x_6 v x_10 v -x_0) ^ (x_11 v -x_6) ^ (-x_1 v -x_12 v -x_13) ^ (x_7 v -x_13 v -x_11) ^ (-x_2 v x_5 v -x_11) ^ (x_12 v -x_2 v x_7) ^ (-x_1 v -x_12) ^ (-x_10 v -x_2 v -x_8) ^ (x_11 v x_6) ^ (-x_1 v x_4 v -x_6)]
14,25,128,0.3647780418395996,9.888619422912598,[(x_8 v -x_2 v x_4) ^ (x_6 v x_2 v -x_8) ^ (x_6 v x_5 v x_13) ^ (-x_13 v x_8) ^ (-x_12 v -x_2 v x_4) ^ (x_3 v x_6 v -x_8) ^ (-x_9 v x_12 v -x_13) ^ (-x_12 v x_9 v x_2) ^ (-x_13 v x_5 v -x_0) ^ (-x_4 v -x_2 v -x_3) ^ (x_1 v x_12 v -x_11) ^ (-x_4 v x_1 v x_12) ^ (x_10 v -x_13) ^ (-x_11 v x_10 v x_8) ^ (-x_0 v -x_10 v x_8) ^ (x_9 v -x_10 v -x_13) ^ (x_11 v -x_9 v x_4) ^ (-x_4 v x_10) ^ (x_2 v x_5 v -x_8) ^ (-x_12 v x_10 v -x_6) ^ (x_5 v -x_8 v -x_6) ^ (x_13 v x_12 v -x_7) ^ (-x_9 v -x_7 v -x_2) ^ (-x_1 v -x_7 v x_13) ^ (-x_6 v x_2 v -x_3)]
14,28,1,0.09348559379577637,1.1110200881958008,[(-x_12 v -x_4 v -x_0) ^ (x_11 v -x_3) ^ (x_1 v x_9 v x_7) ^ (-x_4 v x_9 v x_10) ^ (-x_9 v x_7 v -x_8) ^ (x_3 v x_6 v x_13) ^ (-x_5 v x_13 v -x_0) ^ (x_7 v -x_11) ^ (-x_7 v x_4 v -x_3) ^ (-x_10 v x_7 v -x_6) ^ (x_11 v -x_2 v -x_13) ^ (x_3 v -x_7 v x_13) ^ (x_12 v -x_5 v -x_8) ^ (-x_3 v -x_8 v -x_11) ^ (-x_6 v x_4 v -x_11) ^ (x_11 v x_10 v x_8) ^ (-x_5 v -x_4 v -x_2) ^ (-x_0 v x_5 v -x_3) ^ (x_1 v x_4 v x_7) ^ (x_11 v x_9 v -x_13) ^ (-x_5 v x_2 v -x_6) ^ (-x_10 v x_7 v x_2) ^ (x_12 v -x_13 v -x_6) ^ (-x_11 v -x_13 v -x_3) ^ (-x_5 v -x_7 v x_10) ^ (x_11 v -x_12 v x_13) ^ (x_11 v x_10 v x_5) ^ (-x_9 v -x_4 v x_13)]
14,39,128,0.6472022533416748,15.055658340454102,[(x_5 v x_7 v -x_13) ^ (x_3 v -x_1 v x_5) ^ (x_0 v x_4 v x_13) ^ (-x_5 v x_2 v x_13) ^ (x_12 v x_5 v -x_8) ^ (x_0 v -x_13 v -x_3) ^ (-x_2 v x_9 v -x_10) ^ (x_10 v x_5 v -x_6) ^ (x_6 v -x_7 v x_5) ^ (-x_9 v -x_13) ^ (x_3 v -x_7 v -x_5) ^ (x_0 v -x_2 v -x_13) ^ (-x_7 v x_2) ^ (x_3 v -x_7 v x_10) ^ (-x_4 v -x_7 v -x_11) ^ (x_11 v -x_10 v x_4) ^ (x_1 v -x_2 v -x_6) ^ (x_12 v x_10 v x_4) ^ (x_3 v x_6 v x_9) ^ (x_1 v x_9 v x_10) ^ (-x_1 v -x_9 v -x_10) ^ (x_9 v -x_5 v -x_8) ^ (-x_9 v -x_5 v x_13) ^ (x_12 v -x_5 v x_2) ^ (-x_10 v -x_13) ^ (x_9 v -x_7 v -x_8) ^ (x_9 v x_4 v -x_0) ^ (x_3 v x_1 v -x_0) ^ (x_7 v -x_8) ^ (-x_12 v -x_9 v -x_13) ^ (x_0 v -x_4 v x_12) ^ (x_8 v x_7 v -x_0) ^ (x_3 v -x_1 v -x_9) ^ (-x_12 v x_4 v -x_0) ^ (x_0 v -x_9 v -x_11) ^ (-x_10 v -x_5 v x_7) ^ (-x_1 v x_6 v x_10) ^ (-x_2 v -x_3 v -x_6) ^ (-x_1 v -x_0)]
14,34,1,0.0967717170715332,1.1184091567993164,[(-x_11 v -x_0) ^ (x_3 v x_12 v x_4) ^ (x_3 v -x_6) ^ (-x_1 v -x_5 v -x_3) ^ (x_11 v -x_12 v x_4) ^ (x_11 v x_12 v x_7) ^ (-x_9 v x_4 v x_5) ^ (x_1 v -x_4 v x_7) ^ (x_11 v -x_4 v -x_5) ^ (-x_11 v x_5 v -x_6) ^ (x_0 v x_1 v x_12) ^ (x_7 v -x_11) ^ (x_5 v x_13 v -x_0) ^ (x_3 v -x_7 v -x_6) ^ (-x_1 v -x_5 v -x_0) ^ (x_12 v x_9 v -x_8) ^ (x_3 v -x_9 v x_8) ^ (-x_7 v -x_13 v -x_6) ^ (-x_1 v -x_2) ^ (x_6 v -x_0) ^ (x_2 v -x_13) ^ (x_12 v -x_13) ^ (x_6 v -x_10 v x_8) ^ (x_11 v -x_9 v x_10) ^ (x_8 v -x_10 v -x_0) ^ (x_10 v -x_13 v -x_0) ^ (x_3 v x_5 v x_8) ^ (x_11 v -x_4 v -x_0) ^ (x_4 v x_5 v -x_0) ^ (x_4 v x_13 v -x_6) ^ (-x_9 v -x_4 v -x_13) ^ (-x_4 v -x_13 v -x_11) ^ (x_11 v x_12 v x_9) ^ (-x_10 v x_13 v x_8)]
14,31,128,0.4883749485015869,12.06368637084961,[(x_3 v -x_9 v x_12) ^ (x_1 v x_2 v -x_6) ^ (x_1 v -x_4 v x_10) ^ (x_7 v -x_3 v x_8) ^ (x_11 v x_7 v -x_0) ^ (x_5 v -x_0) ^ (x_6 v -x_10 v -x_11) ^ (x_3 v x_7 v -x_2) ^ (-x_2 v -x_3 v x_4) ^ (x_1 v -x_2 v -x_13) ^ (-x_12 v x_2 v -x_0) ^ (-x_7 v -x_5 v x_8) ^ (x_3 v -x_10 v -x_11) ^ (-x_4 v x_10 v -x_0) ^ (x_1 v -x_10 v -x_5) ^ (-x_1 v -x_8 v -x_0) ^ (-x_0 v -x_2 v -x_6) ^ (x_8 v -x_5 v -x_11) ^ (x_6 v -x_2 v -x_3) ^ (x_0 v x_12 v x_10) ^ (x_11 v x_12 v x_13) ^ (-x_5 v -x_8 v -x_6) ^ (x_0 v -x_9 v -x_8) ^ (x_9 v -x_10 v -x_11) ^ (-x_1 v -x_12 v -x_7) ^ (x_0 v x_7) ^ (x_10 v x_7) ^ (x_4 v x_2 v -x_6) ^ (-x_4 v -x_5 v x_2) ^ (x_6 v -x_9 v x_7) ^ (-x_12 v -x_6 v x_8)]
14,35,1,0.0986185073852539,1.1372613906860352,[(x_3 v x_0 v -x_11) ^ (x_5 v -x_9 v x_2) ^ (-x_0 v x_10 v -x_11) ^ (-x_4 v -x_0) ^ (-x_4 v x_10 v x_7) ^ (-x_7 v x_5 v -x_6) ^ (-x_9 v -x_7) ^ (x_6 v x_12 v x_9) ^ (-x_9 v x_5 v x_8) ^ (-x_4 v -x_10 v -x_7) ^ (x_0 v x_9 v -x_2) ^ (x_5 v -x_8) ^ (x_12 v -x_3 v -x_0) ^ (-x_9 v x_12 v -x_6) ^ (x_11 v x_6 v -x_10) ^ (-x_12 v -x_7 v -x_6) ^ (x_11 v x_4 v -x_6) ^ (-x_5 v x_13 v -x_11) ^ (x_11 v x_12 v x_13) ^ (x_11 v x_6 v -x_0) ^ (x_0 v -x_5 v x_4) ^ (-x_9 v x_10 v x_2) ^ (-x_12 v x_10 v -x_6) ^ (x_0 v x_3 v -x_11) ^ (-x_0 v x_13 v x_8) ^ (-x_1 v -x_4 v -x_10) ^ (-x_5 v x_13 v x_8) ^ (x_12 v x_4 v -x_10) ^ (-x_11 v -x_2 v -x_3) ^ (x_6 v -x_8 v -x_0) ^ (x_9 v x_7 v x_2) ^ (-x_12 v -x_7 v -x_11) ^ (x_3 v x_9 v -x_8) ^ (x_6 v -x_12 v x_8) ^ (-x_4 v x_7 v -x_8)]
